,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
21280,0.957447,0.074276,0.550283,0.003467,0.422915,0.414912,1
22530,0.638298,0.081812,0.294853,0.003467,0.422915,0.414912,1
24292,0.446809,0.074817,0.41446,0.003467,0.422915,0.414912,1
8308,0.531915,0.046115,0.613062,0.003216,0.568358,0.409649,0
22139,0.212766,0.062057,0.102499,0.003467,0.422915,0.414912,1
9884,0.595745,0.033025,0.404344,0.002038,0.33972,0.741667,0
10937,0.106383,0.055242,0.100119,0.003467,0.422915,0.414912,0
25568,0.382979,0.099075,0.597292,0.003467,0.422915,0.414912,1
23648,0.553191,0.111174,0.542547,0.003467,0.422915,0.414912,1
25228,0.659574,0.077519,0.54091,0.003467,0.422915,0.414912,1
4907,0.191489,0.050829,0.050283,0.003467,0.422915,0.414912,0
3117,0.553191,0.041041,0.593722,0.002808,0.606163,0.296053,0
823,0.574468,0.058394,0.372062,0.003467,0.422915,0.414912,0
23784,0.234043,0.090098,0.340672,0.003467,0.422915,0.414912,1
24353,0.468085,0.087787,0.293216,0.003467,0.422915,0.414912,1
22821,0.531915,0.07959,0.446742,0.003467,0.422915,0.414912,1
2261,0.93617,0.045755,0.401815,0.003467,0.422915,0.414912,0
1929,0.042553,0.041732,0.492711,0.003467,0.422915,0.414912,0
7330,0.595745,0.041612,0.526034,0.003467,0.422915,0.414912,0
23028,0.893617,0.10475,0.408063,0.003467,0.422915,0.414912,1
15630,0.574468,0.045034,0.361797,0.003467,0.422915,0.414912,0
20162,0.255319,0.082473,0.336358,0.003467,0.422915,0.414912,1
24984,0.574468,0.087036,0.415799,0.003467,0.422915,0.414912,1
5033,0.489362,0.041732,0.600268,0.003467,0.422915,0.414912,0
15349,0.531915,0.03915,0.575722,0.002738,0.568099,0.352632,0
3713,0.957447,0.035877,0.576465,0.002198,0.409891,0.739912,0
24792,0.510638,0.087997,0.363285,0.003467,0.422915,0.414912,1
25662,0.319149,0.081332,0.519339,0.003467,0.422915,0.414912,1
4300,0.914894,0.058394,0.277001,0.003467,0.422915,0.414912,0
28677,0.340426,0.087547,0.70842,0.006055,0.705593,0.390351,1
19460,0.255319,0.134622,0.339334,0.003467,0.422915,0.414912,1
396,0.595745,0.048487,0.229098,0.003467,0.422915,0.414912,0
24301,0.638298,0.074817,0.396906,0.003467,0.422915,0.414912,1
18492,0.957447,0.050318,0.419667,0.003467,0.422915,0.414912,0
5161,0.297872,0.056923,0.07706,0.003467,0.422915,0.414912,0
6362,0.531915,0.051039,0.381285,0.003467,0.422915,0.414912,0
16423,0.340426,0.047466,0.396757,0.003467,0.422915,0.414912,0
26506,0.914894,0.060136,0.283249,0.003467,0.422915,0.414912,1
20884,0.702128,0.078059,0.536745,0.003467,0.422915,0.414912,1
27451,0.319149,0.130359,0.655608,0.00872,0.570171,0.503947,1
20275,0.425532,0.119731,0.591491,0.003467,0.422915,0.414912,1
3123,0.851064,0.045334,0.389319,0.003467,0.422915,0.414912,0
22674,0.702128,0.084814,0.465189,0.003467,0.422915,0.414912,1
9098,0.914894,0.051759,0.336061,0.003467,0.422915,0.414912,0
5284,0.12766,0.06599,0.319548,0.003467,0.422915,0.414912,0
25556,0.93617,0.072985,0.447486,0.003467,0.422915,0.414912,1
26796,0.744681,0.25027,0.612467,0.003467,0.422915,0.414912,1
24262,0.659574,0.058394,0.332193,0.003467,0.422915,0.414912,1
15909,0.93617,0.058394,0.362987,0.003467,0.422915,0.414912,0
13636,0.914894,0.068032,0.369235,0.003467,0.422915,0.414912,0
28172,0.87234,0.069173,0.709015,0.00462,0.528224,0.500877,1
6507,0.574468,0.048487,0.464891,0.003467,0.422915,0.414912,0
27080,0.851064,0.095082,0.590301,0.006361,0.496116,0.539474,1
25371,0.361702,0.107482,0.628831,0.003467,0.422915,0.414912,1
23693,0.914894,0.114957,0.419369,0.003467,0.422915,0.414912,1
5785,0.319149,0.043533,0.534365,0.003467,0.422915,0.414912,0
20467,0.319149,0.090369,0.626599,0.003467,0.422915,0.414912,1
27264,0.87234,0.051639,0.50476,0.003469,0.448731,0.525,1
22603,0.382979,0.102498,0.509075,0.003467,0.422915,0.414912,1
11524,0.702128,0.040801,0.294109,0.003467,0.422915,0.414912,0
19401,0.574468,0.143389,0.491372,0.003467,0.422915,0.414912,1
7505,0.851064,0.059265,0.429039,0.003467,0.422915,0.414912,0
6625,0.06383,0.055242,0.101309,0.003467,0.422915,0.414912,0
25597,0.659574,0.072655,0.514877,0.003467,0.422915,0.414912,1
3697,0.489362,0.041582,0.560547,0.003467,0.422915,0.414912,0
23195,0.468085,0.130569,0.58316,0.003467,0.422915,0.414912,1
23639,0.361702,0.098024,0.55058,0.003467,0.422915,0.414912,1
1396,0.829787,0.077639,0.361202,0.003467,0.422915,0.414912,0
17175,0.06383,0.042452,0.457602,0.002844,0.45391,0.517544,0
21856,0.744681,0.102348,0.424278,0.003467,0.422915,0.414912,1
22747,0.468085,0.09217,0.493454,0.003467,0.422915,0.414912,1
2418,0.87234,0.042122,0.701428,0.002815,0.557224,0.535088,0
19636,0.382979,0.124204,0.591044,0.003467,0.422915,0.414912,1
22199,0.893617,0.068302,0.272092,0.003467,0.422915,0.414912,1
5737,0.276596,0.041582,0.171973,0.003467,0.422915,0.414912,0
27452,0.340426,0.121863,0.678072,0.008243,0.613154,0.475877,1
18865,0.361702,0.061727,0.49762,0.003467,0.422915,0.414912,0
21796,0.404255,0.089258,0.556233,0.003467,0.422915,0.414912,1
5450,0.085106,0.055242,0.042398,0.003467,0.422915,0.414912,0
10672,0.12766,0.042272,0.186849,0.003467,0.422915,0.414912,0
23878,0.893617,0.114057,0.37593,0.003467,0.422915,0.414912,1
23601,0.276596,0.111625,0.447188,0.003467,0.422915,0.414912,1
23579,0.531915,0.083794,0.284885,0.003467,0.422915,0.414912,1
11332,0.12766,0.042002,0.211395,0.002771,0.24029,0.702193,0
25859,0.787234,0.075027,0.432163,0.003467,0.422915,0.414912,1
22688,0.446809,0.084664,0.387682,0.003467,0.422915,0.414912,1
1771,0.744681,0.077819,0.317019,0.003467,0.422915,0.414912,0
11115,0.06383,0.05293,0.203511,0.003467,0.422915,0.414912,0
12741,0.808511,0.054131,0.341863,0.003467,0.422915,0.414912,0
26912,0.446809,0.076588,0.513835,0.005289,0.498705,0.500526,1
21989,0.510638,0.075327,0.398988,0.003467,0.422915,0.414912,1
5990,0.255319,0.034046,0.406575,0.00166,0.325738,0.764912,0
26805,0.744681,0.11853,0.573341,0.003467,0.422915,0.414912,1
2778,0.893617,0.043533,0.451503,0.003467,0.422915,0.414912,0
23924,0.829787,0.074817,0.322821,0.003467,0.422915,0.414912,1
25319,0.553191,0.084034,0.40717,0.003467,0.422915,0.414912,1
23210,0.93617,0.075718,0.324457,0.003467,0.422915,0.414912,1
17194,0.787234,0.058394,0.219429,0.003467,0.422915,0.414912,0
23470,0.510638,0.080131,0.552365,0.003467,0.422915,0.414912,1
13564,0.957447,0.069293,0.439304,0.004668,0.320041,0.500526,0
20736,0.638298,0.046385,0.478578,0.003467,0.422915,0.414912,1
25565,0.319149,0.089498,0.523356,0.003467,0.422915,0.414912,1
2427,0.170213,0.066951,0.154418,0.003467,0.422915,0.414912,0
6007,0.702128,0.032875,0.440494,0.002179,0.33739,0.734211,0
25258,0.276596,0.073556,0.49881,0.003467,0.422915,0.414912,1
23360,0.531915,0.098445,0.497769,0.003467,0.422915,0.414912,1
22406,0.87234,0.074607,0.396757,0.003467,0.422915,0.414912,1
5876,0.170213,0.051429,0.133145,0.003467,0.422915,0.414912,0
11905,0.638298,0.042422,0.481404,0.003467,0.422915,0.414912,0
914,0.489362,0.038399,0.644302,0.002532,0.612118,0.525,0
8673,0.276596,0.056923,0.151443,0.003467,0.422915,0.414912,0
22182,0.531915,0.073256,0.282952,0.003467,0.422915,0.414912,1
14751,0.617021,0.05296,0.456709,0.003675,0.513982,0.365789,0
21667,0.319149,0.082293,0.527522,0.003467,0.422915,0.414912,1
22614,0.702128,0.096944,0.453288,0.003467,0.422915,0.414912,1
28405,0.319149,0.042152,0.713181,0.002844,0.660798,0.425877,1
24912,0.808511,0.088027,0.421749,0.003467,0.422915,0.414912,1
19335,1.0,0.149664,0.435436,0.003467,0.422915,0.414912,1
27247,0.851064,0.056173,0.559209,0.00382,0.505697,0.485088,1
14990,0.659574,0.049538,0.487206,0.003467,0.422915,0.414912,0
11751,0.042553,0.041131,0.191907,0.003467,0.422915,0.414912,0
26065,0.489362,0.125465,0.510562,0.003467,0.422915,0.414912,1
18551,0.489362,0.058394,0.235347,0.003467,0.422915,0.414912,0
24468,0.510638,0.090939,0.449271,0.003467,0.422915,0.414912,1
12020,0.978723,0.070704,0.430675,0.003467,0.422915,0.414912,0
2858,0.957447,0.081812,0.304671,0.003467,0.422915,0.414912,0
22373,0.659574,0.069143,0.225231,0.003467,0.422915,0.414912,1
27914,0.446809,0.048127,0.657542,0.003577,0.597618,0.271053,1
3921,0.87234,0.101117,0.428295,0.003467,0.422915,0.414912,0
27280,0.765957,0.070013,0.586879,0.004803,0.428276,0.365789,1
13815,0.829787,0.045785,0.463404,0.003467,0.422915,0.414912,0
18969,0.93617,0.051849,0.36745,0.003467,0.422915,0.414912,0
24412,0.361702,0.137685,0.499851,0.003467,0.422915,0.414912,1
20889,0.106383,0.059625,0.313746,0.003467,0.422915,0.414912,1
4524,0.702128,0.068842,0.485719,0.003467,0.422915,0.414912,0
21529,0.93617,0.088507,0.491967,0.003467,0.422915,0.414912,1
1505,0.829787,0.05305,0.422642,0.003467,0.422915,0.414912,0
13508,0.12766,0.055242,0.063374,0.003467,0.422915,0.414912,0
18760,0.106383,0.0393,0.326986,0.002632,0.413257,0.748246,0
8309,0.87234,0.041732,0.546415,0.003467,0.422915,0.414912,0
6881,0.12766,0.025489,0.281018,0.001639,0.305282,0.759649,0
26408,0.340426,0.081182,0.478578,0.003467,0.422915,0.414912,1
13391,0.085106,0.061817,0.276406,0.003467,0.422915,0.414912,0
5656,0.234043,0.042572,0.25305,0.002784,0.26696,0.716667,0
15384,0.510638,0.043893,0.621244,0.003087,0.615225,0.326316,0
24254,0.489362,0.058394,0.344838,0.003467,0.422915,0.414912,1
8634,0.021277,0.054551,0.415501,0.003467,0.422915,0.414912,0
11573,0.170213,0.002912,0.147575,5.8e-05,0.157431,0.62807,0
27105,0.361702,0.068092,0.539572,0.00474,0.550751,0.335088,1
17941,0.404255,0.041912,0.719875,0.003467,0.422915,0.414912,0
26952,0.404255,0.080972,0.550134,0.005496,0.585966,0.500526,1
19317,0.340426,0.089798,0.496727,0.003467,0.422915,0.414912,1
20862,0.021277,0.071454,0.531836,0.003467,0.422915,0.414912,1
25611,0.404255,0.07941,0.541803,0.003467,0.422915,0.414912,1
17112,0.106383,0.053591,0.154418,0.003467,0.422915,0.414912,0
27931,0.425532,0.068902,0.700982,0.004769,0.64552,0.398684,1
21487,0.702128,0.10535,0.525885,0.003467,0.422915,0.414912,1
13353,0.617021,0.057013,0.50848,0.003467,0.422915,0.414912,0
16021,0.787234,0.061727,0.537638,0.003467,0.422915,0.414912,0
23088,0.808511,0.087276,0.438262,0.003467,0.422915,0.414912,1
25442,0.574468,0.07845,0.642517,0.003467,0.422915,0.414912,1
27978,0.319149,0.073166,0.691907,0.004902,0.623511,0.362281,1
28442,0.893617,0.047736,0.652633,0.003176,0.476696,0.61886,1
21867,1.0,0.069653,0.357632,0.003467,0.422915,0.414912,1
16490,0.808511,0.058514,0.634781,0.00397,0.560849,0.387719,0
15082,0.212766,0.071364,0.147873,0.003467,0.422915,0.414912,0
9323,0.659574,0.041221,0.487206,0.002779,0.502071,0.489035,0
26204,0.851064,0.047526,0.281166,0.003467,0.422915,0.414912,1
16693,0.234043,0.07869,0.293068,0.003467,0.422915,0.414912,0
10567,0.319149,0.033806,0.695329,0.002235,0.590886,0.587281,0
2162,0.085106,0.046565,0.302589,0.003149,0.324443,0.53114,0
6904,0.808511,0.05257,0.450461,0.003467,0.422915,0.414912,0
10560,0.170213,0.041131,0.167063,0.003467,0.422915,0.414912,0
22839,0.319149,0.081092,0.466825,0.003467,0.422915,0.414912,1
26536,0.638298,0.082142,0.49881,0.003467,0.422915,0.414912,1
1706,0.106383,0.018824,0.323267,0.000906,0.335836,0.765789,0
13974,0.638298,0.046866,0.486314,0.003467,0.422915,0.414912,0
26076,0.297872,0.06542,0.211544,0.003467,0.422915,0.414912,1
965,0.191489,0.030833,0.217495,0.001658,0.302693,0.816228,0
25325,0.680851,0.081092,0.395716,0.003467,0.422915,0.414912,1
28640,0.042553,0.044914,0.358227,0.003066,0.447437,0.558333,1
7924,0.829787,0.040861,0.480065,0.003467,0.422915,0.414912,0
747,0.617021,0.033325,0.484826,0.002264,0.500518,0.358772,0
12873,0.06383,0.046746,0.225826,0.003467,0.422915,0.414912,0
20934,0.0,0.049267,0.531538,0.003467,0.422915,0.414912,1
12289,0.212766,0.016663,0.276406,0.000968,0.257121,0.765789,0
26111,0.382979,0.055933,0.514281,0.003467,0.422915,0.414912,1
21058,0.297872,0.074817,0.25543,0.003467,0.422915,0.414912,1
22133,0.957447,0.056263,0.395716,0.003467,0.422915,0.414912,1
18739,0.978723,0.071244,0.419816,0.003467,0.422915,0.414912,0
19541,0.765957,0.119731,0.6626,0.003467,0.422915,0.414912,1
20072,0.382979,0.050859,0.621988,0.003467,0.422915,0.414912,1
3609,0.0,0.049988,0.241595,0.003467,0.422915,0.414912,0
16546,0.957447,0.058394,0.362392,0.003467,0.422915,0.414912,0
10982,0.12766,0.046085,0.138947,0.003467,0.422915,0.414912,0
11676,0.297872,0.050859,0.481702,0.003467,0.422915,0.414912,0
3744,0.489362,0.046866,0.500298,0.003467,0.422915,0.414912,0
25262,0.361702,0.095533,0.603392,0.003467,0.422915,0.414912,1
9095,0.085106,0.025189,0.412526,0.001645,0.42232,0.651316,0
24023,0.93617,0.066561,0.389467,0.003467,0.422915,0.414912,1
25842,0.425532,0.07866,0.536596,0.003467,0.422915,0.414912,1
3099,0.744681,0.058394,0.197263,0.003467,0.422915,0.414912,0
28071,0.723404,0.041702,0.617078,0.002802,0.371569,0.575,1
7409,0.851064,0.044464,0.6205,0.003054,0.484464,0.575877,0
18724,0.12766,0.040801,0.113954,0.003467,0.422915,0.414912,0
6257,0.276596,0.048487,0.372954,0.003467,0.422915,0.414912,0
26309,0.595745,0.055782,0.492859,0.003467,0.422915,0.414912,1
22269,0.531915,0.074427,0.4518,0.003467,0.422915,0.414912,1
3049,0.234043,0.041582,0.167361,0.003467,0.422915,0.414912,0
2967,0.765957,0.051039,0.36269,0.003467,0.422915,0.414912,0
27219,0.382979,0.093941,0.601309,0.006342,0.58726,0.45307,1
13,0.297872,0.079711,0.540315,0.003467,0.422915,0.414912,0
354,0.191489,0.016272,0.2169,0.001049,0.236924,0.741228,0
10215,0.0,0.041582,0.396906,0.003467,0.422915,0.414912,0
27687,0.659574,0.042752,0.383071,0.002887,0.403677,0.586842,1
25282,0.234043,0.077999,0.396311,0.003467,0.422915,0.414912,1
27735,0.276596,0.041131,0.540167,0.002669,0.435785,0.586842,1
27265,0.978723,0.051639,0.51443,0.003523,0.464267,0.461842,1
27500,0.893617,0.043443,0.469801,0.002927,0.415329,0.642982,1
27054,0.617021,0.071694,0.502975,0.004946,0.553081,0.290351,1
6142,0.638298,0.033025,0.355103,0.002221,0.32522,0.720175,0
2587,0.021277,0.059865,0.3072,0.003467,0.422915,0.414912,0
1992,0.702128,0.058785,0.430229,0.003467,0.422915,0.414912,0
24253,0.468085,0.058394,0.348259,0.003467,0.422915,0.414912,1
28582,0.276596,0.043743,0.59283,0.002948,0.511652,0.507895,1
22668,0.574468,0.090159,0.493901,0.003467,0.422915,0.414912,1
19432,0.914894,0.119731,0.399732,0.003467,0.422915,0.414912,1
21812,0.978723,0.056263,0.432014,0.003467,0.422915,0.414912,1
27867,0.93617,0.041912,0.5,0.002779,0.33247,0.564474,1
3677,0.212766,0.023208,0.247694,0.001427,0.247281,0.765789,0
11502,0.808511,0.074457,0.495686,0.003467,0.422915,0.414912,0
25190,0.723404,0.104299,0.480512,0.003467,0.422915,0.414912,1
10363,0.829787,0.058394,0.388872,0.003467,0.422915,0.414912,0
18028,0.978723,0.076258,0.481107,0.003467,0.422915,0.414912,0
20268,0.255319,0.074817,0.227016,0.003467,0.422915,0.414912,1
27244,0.787234,0.072775,0.638203,0.004894,0.5971,0.454825,1
15301,0.765957,0.040591,0.701428,0.003467,0.422915,0.414912,0
20732,0.255319,0.046385,0.371318,0.003467,0.422915,0.414912,1
25455,0.914894,0.07845,0.475454,0.003467,0.422915,0.414912,1
13258,0.042553,0.042122,0.555638,0.003467,0.422915,0.414912,0
21436,0.574468,0.088807,0.479768,0.003467,0.422915,0.414912,1
28271,0.531915,0.03933,0.574383,0.002617,0.691611,0.419737,1
19923,0.659574,0.121202,0.569176,0.003467,0.422915,0.414912,1
23058,0.425532,0.079921,0.391401,0.003467,0.422915,0.414912,1
23785,0.255319,0.103008,0.356293,0.003467,0.422915,0.414912,1
12742,1.0,0.061217,0.519191,0.003467,0.422915,0.414912,0
28653,0.021277,0.035847,0.382624,0.001643,0.413516,0.702632,1
22672,0.659574,0.088958,0.470693,0.003467,0.422915,0.414912,1
28776,0.468085,0.068242,0.637013,0.004744,0.669342,0.330702,1
1571,0.106383,0.043353,0.283398,0.002875,0.292853,0.699123,0
5278,0.319149,0.07959,0.44823,0.003467,0.422915,0.414912,0
18416,0.702128,0.090369,0.582862,0.003467,0.422915,0.414912,0
28621,0.297872,0.05203,0.612615,0.003519,0.517607,0.517105,1
10574,0.723404,0.041552,0.486165,0.003467,0.422915,0.414912,0
22568,0.340426,0.083554,0.445701,0.003467,0.422915,0.414912,1
26376,0.468085,0.089678,0.500298,0.003467,0.422915,0.414912,1
5613,0.702128,0.041882,0.4036,0.003467,0.422915,0.414912,0
13007,0.744681,0.058394,0.42889,0.003467,0.422915,0.414912,0
3358,0.106383,0.055242,0.090598,0.003467,0.422915,0.414912,0
25797,0.276596,0.071544,0.272389,0.003467,0.422915,0.414912,1
9570,0.255319,0.033025,0.232966,0.002254,0.200155,0.598246,0
27750,0.595745,0.088537,0.65665,0.006099,0.626359,0.387281,1
28608,0.340426,0.050859,0.735644,0.003488,0.624288,0.257456,1
24634,0.531915,0.074727,0.325647,0.003467,0.422915,0.414912,1
23814,0.170213,0.074787,0.163344,0.003467,0.422915,0.414912,1
9121,0.191489,0.033115,0.286076,0.002198,0.30347,0.82193,0
21021,0.06383,0.081002,0.480512,0.003467,0.422915,0.414912,1
21013,0.893617,0.088567,0.66751,0.003467,0.422915,0.414912,1
24564,0.829787,0.090609,0.409699,0.003467,0.422915,0.414912,1
24579,0.531915,0.094272,0.513835,0.003467,0.422915,0.414912,1
13830,0.574468,0.066891,0.586135,0.003467,0.422915,0.414912,0
21514,0.93617,0.106701,0.529158,0.003467,0.422915,0.414912,1
2868,0.851064,0.053621,0.391699,0.003467,0.422915,0.414912,0
19815,0.106383,0.076108,0.263314,0.003467,0.422915,0.414912,1
2119,0.255319,0.044764,0.346772,0.00295,0.34697,0.612281,0
26731,0.191489,0.053621,0.106962,0.003467,0.422915,0.414912,1
23349,0.297872,0.080491,0.487057,0.003467,0.422915,0.414912,1
21654,0.851064,0.083373,0.52172,0.003467,0.422915,0.414912,1
4765,0.829787,0.05215,0.416245,0.003467,0.422915,0.414912,0
12172,0.914894,0.076498,0.406129,0.003467,0.422915,0.414912,0
4758,0.234043,0.055242,0.180155,0.003467,0.422915,0.414912,0
902,0.12766,0.045034,0.210503,0.003467,0.422915,0.414912,0
22749,0.510638,0.09217,0.494347,0.003467,0.422915,0.414912,1
3910,0.531915,0.033626,0.599524,0.002194,0.598395,0.600877,0
17212,0.553191,0.059265,0.230735,0.003467,0.422915,0.414912,0
4949,0.212766,0.071394,0.067837,0.003467,0.422915,0.414912,0
20141,0.468085,0.079651,0.473371,0.003467,0.422915,0.414912,1
18581,0.489362,0.119731,0.503422,0.003467,0.422915,0.414912,0
1238,0.12766,0.041281,0.240553,0.003467,0.422915,0.414912,0
3092,0.87234,0.045334,0.285778,0.003467,0.422915,0.414912,0
24974,0.340426,0.087486,0.41684,0.003467,0.422915,0.414912,1
140,0.723404,0.072175,0.396162,0.003467,0.422915,0.414912,0
11487,0.680851,0.040291,0.482743,0.00259,0.321077,0.797807,0
27428,0.361702,0.097784,0.678965,0.00671,0.676334,0.491667,1
23046,0.468085,0.107572,0.499554,0.003467,0.422915,0.414912,1
19260,0.042553,0.051489,0.378905,0.003467,0.422915,0.414912,1
25874,0.553191,0.049538,0.558316,0.003467,0.422915,0.414912,1
21060,0.340426,0.084965,0.39765,0.003467,0.422915,0.414912,1
1039,0.914894,0.05203,0.447337,0.003612,0.409632,0.349123,0
21472,0.319149,0.087907,0.535704,0.003467,0.422915,0.414912,1
24997,0.851064,0.086316,0.36626,0.003467,0.422915,0.414912,1
27546,0.425532,0.043653,0.474561,0.002594,0.268514,0.765789,1
22685,0.382979,0.086736,0.405683,0.003467,0.422915,0.414912,1
5741,0.0,0.046445,0.405385,0.003467,0.422915,0.414912,0
16120,0.361702,0.040771,0.587623,0.002609,0.403677,0.634211,0
25706,0.595745,0.098055,0.59521,0.003467,0.422915,0.414912,1
4790,0.382979,0.073316,0.519637,0.003467,0.422915,0.414912,0
16113,0.191489,0.070644,0.187891,0.003467,0.422915,0.414912,0
17118,0.148936,0.040741,0.279679,0.002653,0.349042,0.708333,0
21861,0.851064,0.0789,0.427403,0.003467,0.422915,0.414912,1
15744,0.085106,0.053591,0.165873,0.003467,0.422915,0.414912,0
21111,0.276596,0.074216,0.51443,0.003467,0.422915,0.414912,1
19671,0.531915,0.122703,0.350342,0.003467,0.422915,0.414912,1
2530,0.638298,0.045665,0.314341,0.003012,0.222424,0.65614,0
21733,0.787234,0.089258,0.608152,0.003467,0.422915,0.414912,1
12046,0.659574,0.033085,0.50238,0.002202,0.521233,0.639474,0
28307,0.829787,0.059896,0.8072,0.004022,0.623252,0.578509,1
23764,0.404255,0.077489,0.318506,0.003467,0.422915,0.414912,1
8952,0.87234,0.034316,0.711395,0.002297,0.550233,0.617544,0
22318,0.659574,0.087456,0.551622,0.003467,0.422915,0.414912,1
17558,0.446809,0.07896,0.556382,0.005415,0.555412,0.376754,0
17884,0.212766,0.041552,0.182684,0.003467,0.422915,0.414912,0
2453,0.914894,0.038609,0.664832,0.002572,0.505955,0.685965,0
23164,0.489362,0.130569,0.622731,0.003467,0.422915,0.414912,1
5024,0.617021,0.047286,0.331151,0.003467,0.422915,0.414912,0
20464,0.021277,0.099616,0.536447,0.003467,0.422915,0.414912,1
27142,0.978723,0.067461,0.539274,0.004643,0.457535,0.4,1
7224,0.106383,0.048727,0.167212,0.003467,0.422915,0.414912,0
10869,0.851064,0.044884,0.389467,0.003467,0.422915,0.414912,0
17825,0.702128,0.062207,0.528563,0.004285,0.545054,0.415351,0
11997,0.893617,0.041131,0.481851,0.003467,0.422915,0.414912,0
11163,0.106383,0.041582,0.302142,0.003467,0.422915,0.414912,0
24808,0.893617,0.076258,0.290836,0.003467,0.422915,0.414912,1
7108,0.170213,0.040591,0.135079,0.003467,0.422915,0.414912,0
9019,0.617021,0.037258,0.499256,0.002522,0.554117,0.460526,0
16109,0.12766,0.045244,0.225082,0.003467,0.422915,0.414912,0
28423,0.297872,0.041612,0.634186,0.003016,0.552822,0.510088,1
