,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
4165,0.255319,0.034316,0.392294,0.002306,0.31564,0.564035,0
13647,0.361702,0.032275,0.664981,0.002125,0.72812,0.436842,0
13069,0.12766,0.02648,0.131657,0.001764,0.192905,0.536404,0
5205,0.914894,0.025459,0.379798,0.000893,0.255826,0.791228,0
7306,0.404255,0.043653,0.381583,0.002815,0.247022,0.745175,0
35585,0.361702,0.088687,0.546861,0.004682,0.290523,0.88114,1
16160,0.723404,0.02693,0.373103,0.00182,0.38581,0.653947,0
36755,0.808511,0.098925,0.58911,0.006734,0.621699,0.407895,1
36982,0.340426,0.084034,0.504612,0.005611,0.547385,0.421053,1
28943,0.425532,0.041972,0.63255,0.003137,0.614448,0.499123,1
12124,0.085106,0.035967,0.202321,0.002376,0.292853,0.740351,0
33467,0.553191,0.0399,0.602797,0.002765,0.540911,0.285965,1
1484,0.297872,0.043413,0.293811,0.00146,0.227602,0.838158,0
34172,0.723404,0.082953,0.497471,0.005341,0.440186,0.704825,1
35655,0.574468,0.0783,0.606218,0.005029,0.603832,0.567544,1
2236,0.829787,0.028642,0.40598,0.001857,0.473848,0.654825,0
29902,1.0,0.06566,0.450312,0.004551,0.417141,0.313158,1
33768,0.553191,0.031644,0.511306,0.002148,0.553081,0.269298,1
38229,0.617021,0.096944,0.513091,0.006629,0.586225,0.288158,1
13819,0.340426,0.053441,0.443618,0.002692,0.261264,0.832018,0
30134,0.319149,0.047886,0.442279,0.00333,0.480062,0.182018,1
37372,0.042553,0.081092,0.259447,0.005322,0.424392,0.547807,1
4498,0.765957,0.058514,0.523207,0.358386,0.793889,0.212281,0
34458,0.851064,0.029422,0.605475,0.001996,0.520715,0.382018,1
36674,0.702128,0.088567,0.544035,0.005798,0.520456,0.544298,1
5555,0.319149,0.029633,0.504314,0.002,0.547644,0.369298,0
32196,0.468085,0.054912,0.787712,0.003544,0.600207,0.704825,1
35301,0.468085,0.095623,0.742339,0.006448,0.734335,0.430702,1
15498,0.638298,0.027381,0.432163,0.001899,0.428793,0.385965,0
31706,0.404255,0.045935,0.519637,0.003097,0.488348,0.478509,1
31488,0.659574,0.02642,0.237132,0.001639,0.185137,0.824123,1
12178,0.446809,0.045274,0.494942,0.003124,0.554635,0.250439,0
3236,0.510638,0.03975,0.603094,0.002773,0.557224,0.272368,0
33552,0.425532,0.032935,0.352425,0.000899,0.237183,0.838158,1
12659,0.978723,0.034646,0.561589,0.002302,0.508545,0.642105,0
10515,0.042553,0.027261,0.266439,0.001034,0.369757,0.727193,0
31755,0.553191,0.035997,0.335019,0.002362,0.392543,0.743421,1
3839,0.723404,0.035427,0.356888,0.002322,0.279389,0.606579,0
17096,0.106383,0.019575,0.154418,0.000837,0.270326,0.806579,0
49,0.0,0.038039,0.487057,0.002507,0.398757,0.590789,0
37468,0.468085,0.089438,0.512794,0.00607,0.53884,0.352193,1
35752,0.765957,0.094512,0.711247,0.006026,0.548162,0.70307,1
5049,0.212766,0.024739,0.162005,0.001618,0.231745,0.666228,0
7586,0.106383,0.055782,0.275216,0.003245,0.38115,0.771053,0
32872,0.765957,0.028552,0.460428,0.001329,0.476696,0.664035,1
13960,0.340426,0.027891,0.326391,0.001874,0.169083,0.680702,0
38124,0.276596,0.100606,0.507438,0.006882,0.607198,0.374123,1
384,0.744681,0.024859,0.179113,0.001199,0.102538,0.848684,0
7248,0.93617,0.044104,0.407468,0.00306,0.354738,0.326316,0
9986,0.297872,0.038699,0.472776,0.002648,0.466857,0.249123,0
32126,0.382979,0.030683,0.474859,0.001934,0.37131,0.851754,1
36904,0.319149,0.070283,0.478578,0.004886,0.489125,0.435965,1
8143,0.468085,0.030353,0.521273,0.002021,0.513982,0.426754,0
18907,0.957447,0.034856,0.310324,0.00177,0.244174,0.770614,0
33994,0.042553,0.044884,0.412675,0.002902,0.420249,0.641228,1
3388,0.276596,0.033385,0.283398,0.002227,0.305023,0.534211,0
578,0.191489,0.02687,0.156352,0.001595,0.243138,0.744737,0
12869,0.957447,0.053501,0.382773,0.003589,0.306059,0.500877,0
9938,0.914894,0.02654,0.298869,0.001799,0.306059,0.558772,0
32581,0.255319,0.029002,0.403749,0.001764,0.493527,0.582895,1
36744,0.574468,0.09208,0.483041,0.006292,0.590886,0.444298,1
7666,0.297872,0.027621,0.385004,0.001834,0.317711,0.58114,0
29120,0.893617,0.035517,0.590301,0.00236,0.491973,0.655702,1
34008,0.510638,0.036838,0.579887,0.00252,0.568099,0.439912,1
17639,0.361702,0.0393,0.454775,0.002661,0.284827,0.48114,0
36770,0.446809,0.098205,0.541654,0.006726,0.687727,0.190789,1
35068,0.553191,0.077729,0.605326,0.005241,0.795961,0.364474,1
18277,0.106383,0.037829,0.356739,0.001878,0.416106,0.502632,0
7279,0.851064,0.03996,0.304969,0.002497,0.265407,0.87807,0
10547,0.148936,0.046025,0.193246,0.002995,0.329622,0.695614,0
30987,0.808511,0.027951,0.351532,0.001886,0.215173,0.582456,1
12197,0.787234,0.028822,0.487504,0.001936,0.43682,0.399123,0
30506,0.617021,0.048006,0.529604,0.003222,0.472294,0.368421,1
34870,0.021277,0.071634,0.588218,0.002192,0.473071,0.668421,1
1307,0.12766,0.027321,0.202023,0.00182,0.278871,0.61886,0
32109,0.595745,0.029482,0.679411,0.001874,0.540653,0.611842,1
30052,0.595745,0.080641,0.470991,0.005607,0.496116,0.235965,1
3155,0.957447,0.0786,0.546564,0.004198,0.375194,0.706579,0
329,0.021277,0.029362,0.277447,0.001915,0.323925,0.548684,0
2456,0.489362,0.028372,0.383219,0.00187,0.358622,0.820614,0
11665,0.510638,0.028191,0.431568,0.001863,0.455463,0.639912,0
4991,0.617021,0.028942,0.548646,0.002189,0.649663,0.25,0
14447,0.851064,0.029422,0.487504,0.002032,0.518125,0.367982,0
35352,0.276596,0.085895,0.5723,0.005818,0.565769,0.388596,1
29071,0.489362,0.040471,0.602202,0.002673,0.657172,0.514912,1
33946,0.787234,0.034406,0.561143,0.002443,0.616002,0.192105,1
14643,0.638298,0.029092,0.283249,0.001867,0.261781,0.720175,0
32317,0.808511,0.028221,0.428295,0.001822,0.49508,0.753509,1
15898,0.234043,0.025489,0.102797,0.001666,0.178405,0.728947,0
5593,0.297872,0.055572,0.321928,0.003621,0.313309,0.689474,0
12326,0.12766,0.024108,0.123624,0.001631,0.177887,0.607018,0
32374,0.042553,0.046535,0.264356,0.002586,0.36639,0.594737,1
38389,0.021277,0.071634,0.341416,0.005102,0.357069,0.457895,1
8500,0.808511,0.027591,0.487057,0.001722,0.35448,0.754825,0
31861,0.851064,0.034856,0.388872,0.002266,0.479285,0.589035,1
34282,0.361702,0.057434,0.41446,0.003691,0.256085,0.746491,1
14433,0.170213,0.019335,0.073341,0.000816,0.162351,0.812719,0
36133,0.468085,0.09244,0.522166,0.005781,0.375453,0.766667,1
35100,0.553191,0.150805,0.735347,0.009724,0.731227,0.620614,1
33878,0.042553,0.030233,0.242785,0.001959,0.344899,0.585088,1
2231,0.021277,0.024739,0.126748,0.001645,0.174521,0.781579,0
30852,0.893617,0.044914,0.333383,0.003006,0.319524,0.625439,1
37702,0.404255,0.072925,0.525885,0.004996,0.662351,0.278509,1
14928,0.510638,0.030924,0.380393,0.002,0.278612,0.652632,0
36538,0.914894,0.062748,0.382178,0.004215,0.33506,0.512281,1
12173,0.106383,0.05224,0.162452,0.00344,0.310202,0.611842,0
36454,0.574468,0.112105,0.464148,0.007636,0.595546,0.388158,1
3277,0.297872,0.05299,0.28429,0.003384,0.252978,0.760965,0
32763,0.276596,0.033566,0.488099,0.002206,0.575608,0.560526,1
34464,0.042553,0.033686,0.457899,0.002192,0.436044,0.530263,1
9541,0.340426,0.038759,0.699643,0.002684,0.637235,0.32193,0
17548,0.787234,0.028822,0.455222,0.000833,0.3739,0.719298,0
461,0.893617,0.045935,0.455073,0.003122,0.445106,0.410088,0
1161,0.893617,0.048997,0.345433,0.003195,0.343604,0.670175,0
15727,0.06383,0.027021,0.235049,0.00085,0.341015,0.727193,0
2638,0.957447,0.029993,0.513835,0.002009,0.376748,0.508772,0
29174,0.765957,0.038189,0.538084,0.002601,0.47566,0.586404,1
30860,0.425532,0.041341,0.367301,0.002779,0.297514,0.607895,1
15103,0.212766,0.060046,0.318804,0.003222,0.358622,0.797368,0
31521,0.574468,0.058454,0.441833,0.003997,0.365873,0.439912,1
32720,0.702128,0.03996,0.600417,0.002711,0.630761,0.493421,1
16533,0.06383,0.025279,0.185957,0.000889,0.358105,0.824123,0
9565,0.12766,0.035907,0.244719,0.002318,0.360435,0.748684,0
33965,0.553191,0.035187,0.427849,0.002181,0.321595,0.676754,1
34285,0.702128,0.143689,0.440196,0.005881,0.363542,0.607018,1
10400,0.297872,0.034826,0.498066,0.002393,0.531331,0.373246,0
18773,0.787234,0.03936,0.671675,0.002678,0.689539,0.387719,0
7257,0.808511,0.029062,0.358078,0.001911,0.273692,0.601316,0
10299,0.510638,0.088027,0.668105,0.005798,0.709477,0.416228,0
30747,0.382979,0.046385,0.532728,0.003081,0.440704,0.491228,1
38035,0.914894,0.042722,0.335912,0.002765,0.241844,0.817982,1
37475,0.617021,0.082653,0.471288,0.00559,0.513465,0.439912,1
37412,0.787234,0.106761,0.554746,0.007231,0.702745,0.334649,1
29331,0.553191,0.043083,0.508777,0.002987,0.544795,0.223684,1
7553,0.340426,0.028822,0.570812,0.00189,0.610823,0.511404,0
34565,0.106383,0.046926,0.322226,0.002592,0.425945,0.587719,1
35626,0.723404,0.072265,0.74695,0.004823,0.625842,0.527632,1
9502,0.87234,0.02687,0.353615,0.001826,0.338167,0.565351,0
9653,0.12766,0.02648,0.172716,0.001799,0.180218,0.557895,0
34339,0.042553,0.132731,0.489438,0.008795,0.462973,0.585088,1
10298,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,0
54,0.212766,0.049808,0.278489,0.003205,0.363801,0.691228,0
32388,0.659574,0.033085,0.524546,0.001832,0.382185,0.879825,1
35173,0.361702,0.126516,0.758703,0.009154,0.774469,0.301754,1
34534,0.574468,0.05254,0.397352,0.002009,0.315381,0.703509,1
1778,0.021277,0.058575,0.549688,0.00387,0.440963,0.607018,0
15166,0.212766,0.019845,0.110235,0.001327,0.204298,0.702193,0
34951,0.723404,0.124985,0.792919,0.008166,0.673485,0.570175,1
18302,0.297872,0.036988,0.187295,0.0023,0.165199,0.851754,0
7211,0.468085,0.028942,0.54582,0.00198,0.561108,0.459649,0
2309,0.042553,0.029753,0.168253,0.001828,0.325997,0.792982,0
11274,0.234043,0.022457,0.239363,0.001481,0.275246,0.715351,0
32837,0.702128,0.02645,0.487057,0.001556,0.318488,0.821491,1
38426,0.468085,0.096403,0.566647,0.006543,0.593993,0.300877,1
10834,0.106383,0.024619,0.190568,0.001637,0.278353,0.521491,0
32133,0.659574,0.030623,0.441982,0.001955,0.390212,0.834649,1
16519,0.106383,0.031344,0.178965,0.002108,0.205852,0.592982,0
35065,0.489362,0.078179,0.632401,0.005233,0.765665,0.415351,1
1219,0.87234,0.028552,0.466677,0.001381,0.343345,0.748684,0
37638,0.042553,0.047196,0.224784,0.003143,0.37623,0.507018,1
10522,0.808511,0.082653,0.768521,0.005424,0.637494,0.508333,0
38130,0.404255,0.062117,0.541803,0.004211,0.565769,0.348684,1
9286,0.191489,0.029062,0.141625,0.001911,0.181771,0.557018,0
34546,0.851064,0.066801,0.562928,0.004375,0.440963,0.705702,1
30611,0.255319,0.046595,0.385451,0.003087,0.47333,0.35614,1
30607,0.680851,0.05236,0.52053,0.003446,0.454946,0.454825,1
11551,0.723404,0.043833,0.512794,0.003116,0.565769,0.344737,0
17259,0.021277,0.031734,0.217644,0.001994,0.242103,0.789035,0
35621,0.595745,0.077729,0.590152,0.005035,0.600725,0.520175,1
33523,0.957447,0.03975,0.411633,0.00258,0.323149,0.676754,1
1192,0.765957,0.032305,0.434097,0.002173,0.337131,0.535088,0
33940,0.468085,0.028852,0.524844,0.002015,0.561108,0.384649,1
9067,1.0,0.032545,0.270604,0.002052,0.349301,0.731579,0
34117,0.744681,0.082743,0.669146,0.005742,0.69912,0.232895,1
4174,0.340426,0.077549,0.729991,0.005245,0.674521,0.442544,0
5939,0.489362,0.028251,0.54463,0.001973,0.545572,0.363596,0
19224,0.255319,0.058995,0.366706,0.00436,0.413516,0.489474,0
12599,0.829787,0.033325,0.5723,0.000995,0.447954,0.628947,0
16966,0.276596,0.034046,0.555043,0.002304,0.492491,0.579825,0
15703,0.234043,0.027051,0.114847,0.001772,0.093993,0.682018,0
31241,0.829787,0.030563,0.40241,0.001795,0.267737,0.772368,1
36447,0.425532,0.074787,0.535704,0.005039,0.581823,0.396053,1
1882,0.148936,0.056023,0.193692,0.003689,0.306318,0.627632,0
31925,0.361702,0.035097,0.644451,0.002285,0.520456,0.583772,1
37635,1.0,0.048247,0.319845,0.003251,0.396945,0.478947,1
36567,0.659574,0.088567,0.455073,0.00602,0.556447,0.350439,1
34495,0.425532,0.030833,0.498066,0.002009,0.393837,0.563596,1
13987,0.765957,0.043323,0.49033,0.002912,0.443811,0.453947,0
16581,0.085106,0.06578,0.384558,0.004298,0.475401,0.582895,0
9652,0.531915,0.035307,0.32163,0.002316,0.261781,0.624561,0
17193,0.617021,0.024589,0.267629,0.000976,0.243915,0.704386,0
36971,0.744681,0.068392,0.561143,0.004175,0.57535,0.341667,1
16107,0.808511,0.030803,0.540018,0.002164,0.583635,0.295614,0
31156,0.0,0.030263,0.355549,0.00205,0.339979,0.57807,1
5485,0.744681,0.031584,0.564118,0.002164,0.484205,0.583333,0
35469,0.638298,0.087697,0.68075,0.00558,0.669601,0.614035,1
31762,0.702128,0.036688,0.34097,0.00241,0.445624,0.647368,1
38070,0.978723,0.095382,0.450015,0.00634,0.416882,0.574123,1
36263,0.957447,0.088537,0.593573,0.005796,0.474107,0.538158,1
17405,0.957447,0.067731,0.460726,0.004595,0.325997,0.445614,0
34736,0.744681,0.137775,0.809729,0.009452,0.792077,0.271491,1
33435,0.808511,0.03903,0.447635,0.002528,0.381409,0.614474,1
2660,0.87234,0.042843,0.306456,0.002867,0.314086,0.55307,0
34270,0.510638,0.082082,0.458792,0.005422,0.370792,0.622368,1
37755,0.276596,0.074817,0.327432,0.004948,0.335318,0.610965,1
8806,0.829787,0.02642,0.461321,0.001699,0.475142,0.724561,0
33064,0.957447,0.028522,0.440345,0.000821,0.275764,0.708772,1
36542,0.0,0.087096,0.33978,0.005864,0.373382,0.494298,1
36179,0.446809,0.092981,0.599226,0.00618,0.617815,0.430263,1
37588,0.276596,0.057644,0.422345,0.003851,0.452356,0.492982,1
13049,0.617021,0.030023,0.324308,0.00205,0.151735,0.501754,0
34769,0.595745,0.051099,0.616037,0.005569,0.684102,0.343421,1
30253,0.723404,0.056653,0.467718,0.003938,0.477473,0.187281,1
32987,0.510638,0.029002,0.333085,0.00096,0.234335,0.861842,1
29742,1.0,0.028822,0.425617,0.001969,0.41274,0.506579,1
30878,0.808511,0.045154,0.435436,0.003002,0.263076,0.724561,1
31985,0.617021,0.032515,0.748735,0.002046,0.534438,0.771053,1
10895,0.085106,0.026991,0.181791,0.001169,0.29363,0.727193,0
28913,0.468085,0.036448,0.552514,0.002491,0.603314,0.457018,1
30739,0.212766,0.048487,0.295597,0.00317,0.281201,0.639912,1
35430,0.489362,0.096493,0.612318,0.003903,0.396168,0.845175,1
16913,0.914894,0.02696,0.421154,0.001793,0.410409,0.68114,0
444,0.191489,0.024469,0.155906,0.001597,0.236406,0.649123,0
6663,0.0,0.034736,0.365665,0.0023,0.320041,0.573684,0
28829,0.06383,0.051969,0.47352,0.003575,0.472035,0.496491,1
15036,0.085106,0.02612,0.173907,0.001672,0.272398,0.76886,0
35191,0.06383,0.099225,0.51205,0.006612,0.554635,0.635526,1
29641,0.744681,0.186652,0.767331,0.012507,0.442776,0.673246,1
2354,0.234043,0.030053,0.283547,0.002009,0.251165,0.586842,0
15767,0.425532,0.044164,0.521125,0.002885,0.409114,0.562281,0
952,0.744681,0.029813,0.440643,0.002011,0.413516,0.499123,0
14272,0.553191,0.029753,0.382029,0.002007,0.333765,0.587719,0
35968,0.893617,0.090068,0.515025,0.005625,0.40782,0.659649,1
8167,0.319149,0.046866,0.549688,0.003184,0.506991,0.38114,0
35450,0.914894,0.084844,0.520827,0.002096,0.441481,0.688158,1
31118,0.617021,0.047736,0.451949,0.003191,0.284827,0.597807,1
17155,0.638298,0.033325,0.473669,0.002204,0.521233,0.585088,0
34328,0.276596,0.660952,0.549093,0.039815,0.482393,0.707018,1
8093,0.829787,0.043923,0.448527,0.002879,0.450803,0.49693,0
32995,0.680851,0.028462,0.309283,0.000818,0.239254,0.732018,1
33561,0.617021,0.029422,0.273282,0.000841,0.205852,0.838158,1
30561,0.468085,0.058995,0.535555,0.003868,0.527965,0.491228,1
15113,0.191489,0.041462,0.214222,0.002806,0.221647,0.576754,0
7477,0.148936,0.027231,0.184766,0.001741,0.317193,0.659649,0
38207,0.574468,0.125976,0.527819,0.00861,0.571983,0.199123,1
30270,0.553191,0.027561,0.310027,0.001838,0.27188,0.699561,1
17207,0.06383,0.077549,0.430675,0.005145,0.415329,0.638596,0
32741,0.170213,0.071304,0.205296,0.000889,0.275764,0.681579,1
11740,0.978723,0.037859,0.447188,0.0022,0.368462,0.617982,0
601,0.702128,0.034016,0.592532,0.002302,0.554635,0.556579,0
33728,0.553191,0.029422,0.287117,0.00103,0.230968,0.59693,1
12705,0.382979,0.028912,0.579292,0.001876,0.516313,0.669737,0
11545,0.659574,0.036117,0.408063,0.002092,0.431901,0.816228,0
33501,0.829787,0.03966,0.536596,0.002692,0.509322,0.442982,1
34444,0.765957,0.037769,0.738768,0.002545,0.692905,0.397368,1
18144,0.148936,0.043383,0.149063,0.002904,0.243138,0.550877,0
29168,1.0,0.033505,0.527224,0.002275,0.45883,0.626316,1
32249,0.595745,0.032455,0.527075,0.002034,0.418436,0.905702,1
4309,0.765957,0.024619,0.400179,0.001629,0.41015,0.516667,0
37396,0.723404,0.162483,0.481404,0.01065,0.671155,0.489474,1
69,0.425532,0.031284,0.554746,0.002179,0.649404,0.290789,0
18202,0.553191,0.028942,0.534216,0.002046,0.581046,0.260088,0
6528,0.148936,0.020776,0.187593,0.001371,0.276282,0.703947,0
4550,0.212766,0.022157,0.173758,0.001496,0.203263,0.651754,0
489,0.191489,0.027321,0.177031,0.001784,0.234593,0.706579,0
36100,0.382979,0.082503,0.626897,0.005498,0.678923,0.449123,1
2411,0.829787,0.02678,0.388277,0.001807,0.301398,0.525877,0
7785,0.297872,0.032365,0.603689,0.002198,0.515018,0.562281,0
13357,0.085106,0.024739,0.146385,0.001539,0.235888,0.749123,0
12185,0.382979,0.028942,0.542249,0.001988,0.578457,0.389035,0
29903,0.0,0.06545,0.440494,0.004526,0.385293,0.364474,1
29179,0.340426,0.029723,0.317614,0.001248,0.185655,0.813158,1
3077,0.148936,0.042632,0.158137,0.002838,0.228897,0.589035,0
30177,0.425532,0.076138,0.524398,0.005258,0.506732,0.266667,1
33204,0.446809,0.033956,0.553109,0.002378,0.519938,0.428509,1
6155,0.87234,0.02594,0.438114,0.00173,0.488089,0.557018,0
9153,0.255319,0.034977,0.360756,0.002391,0.310979,0.562281,0
29058,1.0,0.034766,0.42651,0.002327,0.41015,0.455263,1
8425,0.638298,0.028822,0.384112,0.00081,0.300363,0.835088,0
8406,0.297872,0.034046,0.259447,0.002225,0.249612,0.690789,0
989,0.617021,0.042512,0.452693,0.00297,0.433195,0.259649,0
30718,0.361702,0.047826,0.527522,0.003168,0.499741,0.468421,1
36436,0.06383,0.073886,0.369235,0.004915,0.476437,0.523684,1
2915,0.765957,0.028582,0.465486,0.001639,0.529777,0.533333,0
32955,0.702128,0.034496,0.692056,0.002254,0.599171,0.610088,1
34113,0.744681,0.963612,0.72895,0.065099,0.744692,0.374123,1
7906,0.0,0.027771,0.236239,0.001853,0.268773,0.520614,0
31179,0.255319,0.033175,0.37474,0.002273,0.477991,0.352193,1
33108,0.255319,0.028372,0.424725,0.001843,0.529259,0.378509,1
13025,0.659574,0.0662,0.582416,0.004491,0.644485,0.441667,0
30218,0.382979,0.068662,0.512943,0.004738,0.502071,0.30307,1
16714,0.638298,0.049988,0.458197,0.003351,0.522527,0.498246,0
31188,0.446809,0.029753,0.542696,0.002013,0.639824,0.219298,1
31672,0.638298,0.035847,0.463106,0.002455,0.401864,0.392544,1
2769,0.106383,0.024108,0.112467,0.001645,0.180218,0.508333,0
33536,0.978723,0.072895,0.329515,0.004591,0.295184,0.777193,1
2292,0.87234,0.035247,0.385748,0.002254,0.27421,0.664474,0
389,0.829787,0.042422,0.581226,0.002931,0.501295,0.386404,0
18020,0.787234,0.025219,0.476793,0.001631,0.370533,0.735088,0
31390,0.574468,0.073286,0.70485,0.004969,0.441222,0.620614,1
35186,0.978723,0.083764,0.638947,0.005631,0.551528,0.572368,1
16489,0.234043,0.024258,0.160369,0.001099,0.197307,0.902632,0
31523,0.617021,0.075057,0.447337,0.005123,0.371051,0.448246,1
35043,0.510638,0.068872,0.571259,0.004734,0.66261,0.338158,1
8187,0.87234,0.042933,0.429783,0.002825,0.343863,0.617544,0
37718,0.276596,0.39441,0.518596,0.026886,0.738477,0.269737,1
5588,0.702128,0.047196,0.546266,0.003259,0.515018,0.189912,0
31350,0.957447,0.031224,0.355846,0.002069,0.258415,0.790789,1
34041,0.319149,0.031224,0.524546,0.002162,0.576126,0.300877,1
12833,0.978723,0.028191,0.31568,0.00178,0.312273,0.676316,0
34315,0.851064,0.116729,0.649509,0.008124,0.576644,0.376316,1
30930,0.659574,0.444218,0.738024,0.029516,0.834024,0.100439,1
9683,1.0,0.029362,0.386492,0.001963,0.372864,0.707895,0
478,0.361702,0.02672,0.669444,0.00168,0.55593,0.787719,0
14543,0.914894,0.028161,0.458792,0.000839,0.300621,0.768421,0
4170,0.12766,0.027201,0.126302,0.001845,0.222683,0.481579,0
5288,0.212766,0.022037,0.199494,0.001473,0.257897,0.720175,0
6063,0.191489,0.028071,0.120649,0.001857,0.182289,0.614912,0
5122,0.446809,0.034046,0.688783,0.002266,0.625842,0.532456,0
2919,0.93617,0.082112,0.701428,0.005382,0.548679,0.655263,0
31129,0.425532,0.062868,0.382327,0.004285,0.240031,0.647807,1
35591,0.489362,0.087877,0.508926,0.004626,0.398239,0.738596,1
35584,0.340426,0.085955,0.482297,0.004404,0.255826,0.855263,1
10119,0.489362,0.028161,0.548497,0.001789,0.522527,0.772368,0
11569,0.957447,0.02645,0.421303,0.001392,0.272398,0.826316,0
32512,0.382979,0.037619,0.443767,0.002075,0.342051,0.851316,1
3962,0.382979,0.053411,0.6144,0.003739,0.648887,0.269737,0
31824,0.340426,0.036057,0.580482,0.002354,0.665199,0.430702,1
7698,0.170213,0.033535,0.160071,0.002221,0.230192,0.549123,0
862,0.361702,0.029933,0.629128,0.001973,0.486277,0.626754,0
30049,0.531915,0.062057,0.476049,0.004321,0.482393,0.267982,1
36286,0.787234,0.085805,0.648468,0.005806,0.597877,0.382018,1
38169,0.680851,0.042722,0.287414,0.002817,0.273951,0.617544,1
28855,0.489362,0.045995,0.564118,0.003197,0.529259,0.402193,1
15163,0.319149,0.05311,0.309432,0.002248,0.208959,0.838158,0
10457,0.680851,0.031254,0.675989,0.002075,0.63827,0.530702,0
31605,0.680851,0.028972,0.290836,0.001971,0.176075,0.607895,1
34752,0.531915,0.316981,0.517852,0.011959,0.461419,0.665351,1
35753,0.787234,0.090819,0.697263,0.005756,0.541947,0.697807,1
5123,0.425532,0.029933,0.673014,0.002387,0.531072,0.714035,0
